alpha,cash,dix,gamma,i_value,index,p_value,simrun,time,
1,2,13730,0.9,1071836752,SP500_50,1064514281,3,1466492400,
,,,,,,,,,
1,36,13731,0.9,1073712152,SP500_50,1058397997,3,1466578800,
,,,,,,,,,
1,2,13732,0.9,1087931208,SP500_50,1061650897,3,1466665200,
,,,,,,,,,
1,1012806591,13733,0.9,1077625515,SP500_50,41,3,1466751600,
,,,,,,,,,
1,7,13734,0.9,1083662305,SP500_50,1012436718,3,1467010800,
,,,,,,,,,
1,2,13735,0.9,1087108314,SP500_50,1013916352,3,1467097200,
,,,,,,,,,
1,4496570,13736,0.9,1097902492,SP500_50,1027252283,3,1467183600,
,,,,,,,,,
1,1050445518,13737,0.9,1114752955,SP500_50,0,3,1467270000,
,,,,,,,,,
1,50,13738,0.9,1122212864,SP500_50,1054709793,3,1467356400,
,,,,,,,,,
1,7,13739,0.9,1121765180,SP500_50,1027093253,3,1467702000,
,,,,,,,,,
1,12261072,13740,0.9,1123289197,SP500_50,1037896182,3,1467788400,
,,,,,,,,,
1,25,13741,0.9,1105408475,SP500_50,1033003818,3,1467874800,
,,,,,,,,,
1,22,13742,0.9,1116088988,SP500_50,1063665133,3,1467961200,
,,,,,,,,,
1,1069524290,13743,0.9,1115187581,SP500_50,0,3,1468220400,
,,,,,,,,,
1,1069524290,13744,0.9,1111746637,SP500_50,0,3,1468306800,
,,,,,,,,,
1,6303679,13745,0.9,1120130465,SP500_50,1063220610,3,1468393200,
,,,,,,,,,
1,28,13746,0.9,1121891963,SP500_50,1080009827,3,1468479600,
,,,,,,,,,
1,14,13747,0.9,1123701818,SP500_50,1092632654,3,1468566000,
,,,,,,,,,
1,6255288,13748,0.9,1123619804,SP500_50,1092637781,3,1468825200,
,,,,,,,,,
1,19861,13749,0.9,1119551705,SP500_50,1061051131,3,1468911600,
,,,,,,,,,
1,32,13750,0.9,1118640808,SP500_50,1065347412,3,1468998000,
,,,,,,,,,
1,32,13751,0.9,1113738504,SP500_50,1077865112,3,1469084400,
,,,,,,,,,
1,5200,13752,0.9,1128510786,SP500_50,1092634284,3,1469170800,
,,,,,,,,,
1,6252969,13753,0.9,1123695593,SP500_50,1077929196,3,1469430000,
,,,,,,,,,
1,6252969,13754,0.9,1106978453,SP500_50,1082131649,3,1469516400,
,,,,,,,,,
1,1072568687,13755,0.9,1114076012,SP500_50,0,3,1469602800,
,,,,,,,,,
1,10,13756,0.9,1106692447,SP500_50,1074435635,3,1469689200,
,,,,,,,,,
1,802444135,13757,0.9,1121360091,SP500_50,270363254,3,1469775600,
,,,,,,,,,
1,802444135,13758,0.9,1110595685,SP500_50,264124102,3,1470034800,
,,,,,,,,,
1,802444135,13759,0.9,1104527478,SP500_50,252165728,3,1470121200,
,,,,,,,,,
1,7887915,13760,0.9,1103604567,SP500_50,1050365352,3,1470207600,
,,,,,,,,,
1,11403032,13761,0.9,1102816444,SP500_50,1048078983,3,1470294000,
,,,,,,,,,
1,42,13762,0.9,1101063927,SP500_50,1053722462,3,1470380400,
,,,,,,,,,
1,42,13763,0.9,1099003822,SP500_50,1070831818,3,1470639600,
,,,,,,,,,
1,0,13764,0.9,1101480369,SP500_50,1072542795,3,1470726000,
,,,,,,,,,
1,0,13765,0.9,1104435109,SP500_50,1074681464,3,1470812400,
,,,,,,,,,
1,3,13766,0.9,1107220557,SP500_50,1072328923,3,1470898800,
,,,,,,,,,
1,4,13767,0.9,1103129970,SP500_50,1063560377,3,1470985200,
,,,,,,,,,
1,20,13768,0.9,1099569096,SP500_50,1056780959,3,1471244400,
,,,,,,,,,
1,6300173,13769,0.9,1077165669,SP500_50,1038206885,3,1471330800,
,,,,,,,,,
1,73977971,13770,0.9,1078753065,SP500_50,967733628,3,1471417200,
,,,,,,,,,
1,28014,13771,0.9,1070228001,SP500_50,1031049149,3,1471503600,
,,,,,,,,,
1,35025695,13772,0.9,1061110056,SP500_50,986615452,3,1471590000,
,,,,,,,,,
1,69855,13773,0.9,1060831049,SP500_50,1019442038,3,1471849200,
,,,,,,,,,
1,16,13774,0.9,1061344080,SP500_50,1018567074,3,1471935600,
,,,,,,,,,
1,1,13775,0.9,1061027447,SP500_50,1019288274,3,1472022000,
,,,,,,,,,
1,61,13776,0.9,1065333170,SP500_50,1024638743,3,1472108400,
,,,,,,,,,
1,936285428,13777,0.9,1053900926,SP500_50,78287045,3,1472194800,
,,,,,,,,,
1,6611300,13778,0.9,1062064626,SP500_50,1013411070,3,1472454000,
,,,,,,,,,
1,3,13779,0.9,1058690373,SP500_50,1022637086,3,1472540400,
,,,,,,,,,
1,2263906,13780,0.9,1058410541,SP500_50,1019478294,3,1472626800,
,,,,,,,,,
1,534045204,13781,0.9,1061234303,SP500_50,490882126,3,1472713200,
,,,,,,,,,
1,996994642,13782,0.9,1064453427,SP500_50,37836319,3,1472799600,
,,,,,,,,,
1,996994642,13783,0.9,1074068858,SP500_50,37858962,3,1473145200,
,,,,,,,,,
1,1034687352,13784,0.9,1076674486,SP500_50,0,3,1473231600,
,,,,,,,,,
1,36,13785,0.9,1074685843,SP500_50,1044076493,3,1473318000,
,,,,,,,,,
1,39,13786,0.9,1037947853,SP500_50,1010179494,3,1473404400,
,,,,,,,,,
1,34,13787,0.9,1058714151,SP500_50,1022953222,3,1473663600,
,,,,,,,,,
1,993175097,13788,0.9,1037827912,SP500_50,0,3,1473750000,
,,,,,,,,,
1,2551438,13789,0.9,1036648300,SP500_50,995273049,3,1473836400,
,,,,,,,,,
1,1006119929,13790,0.9,1047885857,SP500_50,0,3,1473922800,
,,,,,,,,,
1,11435667,13791,0.9,1043393752,SP500_50,1005546239,3,1474009200,
,,,,,,,,,
1,1010258260,13792,0.9,1036416472,SP500_50,0,3,1474268400,
,,,,,,,,,
1,337032,13793,0.9,1034340407,SP500_50,1008105499,3,1474354800,
,,,,,,,,,
1,77127109,13794,0.9,1047541076,SP500_50,941818269,3,1474441200,
,,,,,,,,,
1,1030519557,13795,0.9,1059278731,SP500_50,0,3,1474527600,
,,,,,,,,,
1,1030519557,13796,0.9,1063135729,SP500_50,0,3,1474614000,
,,,,,,,,,
1,2,13797,0.9,1057373355,SP500_50,1027367516,3,1474873200,
,,,,,,,,,
1,3264465,13798,0.9,1064400199,SP500_50,1024163532,3,1474959600,
,,,,,,,,,
1,17,13799,0.9,1047325347,SP500_50,1043083895,3,1475046000,
,,,,,,,,,
1,17,13800,0.9,1045066126,SP500_50,1044286066,3,1475132400,
,,,,,,,,,
1,17,13801,0.9,1041939727,SP500_50,1041481000,3,1475218800,
,,,,,,,,,
1,1034161598,13802,0.9,1042900588,SP500_50,0,3,1475478000,
,,,,,,,,,
1,7421857,13803,0.9,1025624814,SP500_50,1044317655,3,1475564400,
,,,,,,,,,
1,1,13804,0.9,1013712963,SP500_50,1033276946,3,1475650800,
,,,,,,,,,
1,948418017,13805,0.9,1012862371,SP500_50,85653546,3,1475737200,
,,,,,,,,,
1,6200305,13806,0.9,1008846660,SP500_50,1030618165,3,1475823600,
,,,,,,,,,
1,1039316330,13807,0.9,1012985499,SP500_50,0,3,1476082800,
,,,,,,,,,
1,49,13808,0.9,1010835964,SP500_50,1038068103,3,1476169200,
,,,,,,,,,
1,4,13809,0.9,1016558201,SP500_50,1059364621,3,1476255600,
,,,,,,,,,
1,4,13810,0.9,1016556137,SP500_50,1056085580,3,1476342000,
,,,,,,,,,
1,4,13811,0.9,1015230530,SP500_50,1080912608,3,1476428400,
,,,,,,,,,
1,6237600,13812,0.9,1017005555,SP500_50,1085703889,3,1476687600,
,,,,,,,,,
1,6237600,13813,0.9,1018912390,SP500_50,1082259260,3,1476774000,
,,,,,,,,,
1,27,13814,0.9,1020973657,SP500_50,1090887358,3,1476860400,
,,,,,,,,,
1,6163853,13815,0.9,1000704871,SP500_50,1057931571,3,1476946800,
,,,,,,,,,
1,21,13816,0.9,977829522,SP500_50,1043828281,3,1477033200,
,,,,,,,,,
1,37,13817,0.9,970273881,SP500_50,1043153149,3,1477292400,
,,,,,,,,,
1,3481218,13818,0.9,964880703,SP500_50,1034494388,3,1477378800,
,,,,,,,,,
1,8493,13819,0.9,959322982,SP500_50,1030356391,3,1477465200,
,,,,,,,,,
1,3530057,13820,0.9,975716492,SP500_50,1029420574,3,1477551600,
,,,,,,,,,
1,1980385,13821,0.9,973249239,SP500_50,1038877820,3,1477638000,
,,,,,,,,,
1,51,13822,0.9,972967279,SP500_50,1040104800,3,1477897200,
,,,,,,,,,
1,1005095091,13823,0.9,962600151,SP500_50,0,3,1477983600,
,,,,,,,,,
1,1005095091,13824,0.9,950411589,SP500_50,0,3,1478070000,
,,,,,,,,,
1,1006407166,13714,0.9,1018836908,SP500_50,0,4,1464332400,
,,,,,,,,,
1,42,13715,0.9,1023944612,SP500_50,1013356930,4,1464678000,
,,,,,,,,,
1,790636,13716,0.9,1013549341,SP500_50,996791966,4,1464764400,
,,,,,,,,,
1,2,13717,0.9,1018635505,SP500_50,1007855231,4,1464850800,
,,,,,,,,,
1,2,13718,0.9,1024579677,SP500_50,991167023,4,1464937200,
,,,,,,,,,
1,2,13719,0.9,1024183214,SP500_50,991729547,4,1465196400,
,,,,,,,,,
1,24,13720,0.9,1039474876,SP500_50,997051475,4,1465282800,
,,,,,,,,,
1,24,13721,0.9,1038111613,SP500_50,998805524,4,1465369200,
,,,,,,,,,
1,1009572151,13722,0.9,1044405546,SP500_50,0,4,1465455600,
,,,,,,,,,
1,1009572151,13723,0.9,1053077027,SP500_50,0,4,1465542000,
,,,,,,,,,
1,1009572151,13724,0.9,1049351085,SP500_50,0,4,1465801200,
,,,,,,,,,
1,4895665,13725,0.9,1054956569,SP500_50,1006032545,4,1465887600,
,,,,,,,,,
1,1008568478,13726,0.9,1053142170,SP500_50,0,4,1465974000,
,,,,,,,,,
1,1008568478,13727,0.9,1061595701,SP500_50,0,4,1466060400,
,,,,,,,,,
1,5272545,13728,0.9,1067842511,SP500_50,1000904187,4,1466146800,
,,,,,,,,,
1,249588,13729,0.9,1068827210,SP500_50,1011040329,4,1466406000,
,,,,,,,,,
1,36,13730,0.9,1076325661,SP500_50,1017271063,4,1466492400,
,,,,,,,,,
1,34,13731,0.9,1078208916,SP500_50,1012322256,4,1466578800,
,,,,,,,,,
1,0,13732,0.9,1092487522,SP500_50,1027604106,4,1466665200,
,,,,,,,,,
1,48,13733,0.9,1082138668,SP500_50,952608787,4,1466751600,
,,,,,,,,,
1,449545464,13734,0.9,1088200741,SP500_50,510810726,4,1467010800,
,,,,,,,,,
1,522673477,13735,0.9,1091661182,SP500_50,442719248,4,1467097200,
,,,,,,,,,
1,7,13736,0.9,1102500567,SP500_50,973179150,4,1467183600,
,,,,,,,,,
1,7,13737,0.9,1119421599,SP500_50,992060867,4,1467270000,
,,,,,,,,,
1,7,13738,0.9,1126912751,SP500_50,1000731044,4,1467356400,
,,,,,,,,,
1,7,13739,0.9,1126463192,SP500_50,974527844,4,1467702000,
,,,,,,,,,
1,11633548,13740,0.9,1127993592,SP500_50,984777909,4,1467788400,
,,,,,,,,,
1,43,13741,0.9,1110037985,SP500_50,980135894,4,1467874800,
,,,,,,,,,
1,43,13742,0.9,1120763228,SP500_50,1009227996,4,1467961200,
,,,,,,,,,
1,43,13743,0.9,1119858046,SP500_50,1013247300,4,1468220400,
,,,,,,,,,
1,43,13744,0.9,1116402691,SP500_50,1040808239,4,1468306800,
,,,,,,,,,
1,4,13745,0.9,1124821631,SP500_50,1077556197,4,1468393200,
,,,,,,,,,
1,4,13746,0.9,1126590507,SP500_50,1082341083,4,1468479600,
,,,,,,,,,
1,4,13747,0.9,1128407941,SP500_50,1084446433,4,1468566000,
,,,,,,,,,
1,4,13748,0.9,1128325584,SP500_50,1085786201,4,1468825200,
,,,,,,,,,
1,4,13749,0.9,1124240447,SP500_50,1081575501,4,1468911600,
,,,,,,,,,
1,4,13750,0.9,1123325735,SP500_50,1094398993,4,1468998000,
,,,,,,,,,
1,4,13751,0.9,1118402900,SP500_50,1078895966,4,1469084400,
,,,,,,,,,
1,4,13752,0.9,1133237049,SP500_50,1089039923,4,1469170800,
,,,,,,,,,
1,4,13753,0.9,1128401690,SP500_50,1074302476,4,1469430000,
,,,,,,,,,
1,4,13754,0.9,1111614538,SP500_50,1071622940,4,1469516400,
,,,,,,,,,
1,4,13755,0.9,1118741821,SP500_50,1007696873,4,1469602800,
,,,,,,,,,
1,4,13756,0.9,1111327334,SP500_50,974011281,4,1469689200,
,,,,,,,,,
1,3,13757,0.9,1126056407,SP500_50,965173791,4,1469775600,
,,,,,,,,,
1,3,13758,0.9,1115246919,SP500_50,942900550,4,1470034800,
,,,,,,,,,
1,897509543,13759,0.9,1109153298,SP500_50,0,4,1470121200,
,,,,,,,,,
1,6689762,13760,0.9,1108226522,SP500_50,890819780,4,1470207600,
,,,,,,,,,
1,6689762,13761,0.9,1107435098,SP500_50,885576473,4,1470294000,
,,,,,,,,,
1,6689762,13762,0.9,1105675242,SP500_50,890819780,4,1470380400,
,,,,,,,,,
1,6689762,13763,0.9,1103606508,SP500_50,905284075,4,1470639600,
,,,,,,,,,
1,6689762,13764,0.9,1106093428,SP500_50,906730505,4,1470726000,
,,,,,,,,,
1,6689762,13765,0.9,1109060542,SP500_50,908538542,4,1470812400,
,,,,,,,,,
1,6689762,13766,0.9,1111857655,SP500_50,906549701,4,1470898800,
,,,,,,,,,
1,6689762,13767,0.9,1107749938,SP500_50,899136750,4,1470985200,
,,,,,,,,,
1,11,13768,0.9,1104174150,SP500_50,903128201,4,1471244400,
,,,,,,,,,
1,40821,13769,0.9,1081676896,SP500_50,886920173,4,1471330800,
,,,,,,,,,
1,1870140,13770,0.9,1083270941,SP500_50,883212135,4,1471417200,
,,,,,,,,,
1,328721,13771,0.9,1074710173,SP500_50,868851305,4,1471503600,
,,,,,,,,,
1,41,13772,0.9,1065554041,SP500_50,866463075,4,1471590000,
,,,,,,,,,
1,41,13773,0.9,1065273866,SP500_50,870568689,4,1471849200,
,,,,,,,,,
1,41,13774,0.9,1065789046,SP500_50,879315432,4,1471935600,
,,,,,,,,,
1,41,13775,0.9,1065471087,SP500_50,886634136,4,1472022000,
,,,,,,,,,
1,41,13776,0.9,1069794842,SP500_50,882528522,4,1472108400,
,,,,,,,,,
1,41,13777,0.9,1058314719,SP500_50,879672442,4,1472194800,
,,,,,,,,,
1,41,13778,0.9,1066512609,SP500_50,885920116,4,1472454000,
,,,,,,,,,
1,41,13779,0.9,1063124225,SP500_50,893238819,4,1472540400,
,,,,,,,,,
1,41,13780,0.9,1062843221,SP500_50,885920116,4,1472626800,
,,,,,,,,,
1,41,13781,0.9,1065678809,SP500_50,887705166,4,1472713200,
,,,,,,,,,
1,41,13782,0.9,1068911415,SP500_50,894845364,4,1472799600,
,,,,,,,,,
1,41,13783,0.9,1078567116,SP500_50,895380879,4,1473145200,
,,,,,,,,,
1,41,13784,0.9,1081183657,SP500_50,894666859,4,1473231600,
,,,,,,,,,
1,41,13785,0.9,1079186685,SP500_50,893238819,4,1473318000,
,,,,,,,,,
1,41,13786,0.9,1042294834,SP500_50,863071481,4,1473404400,
,,,,,,,,,
1,41,13787,0.9,1063148102,SP500_50,886098621,4,1473663600,
,,,,,,,,,
1,41,13788,0.9,1042174391,SP500_50,865035036,4,1473750000,
,,,,,,,,,
1,41,13789,0.9,1040989839,SP500_50,859501382,4,1473836400,
,,,,,,,,,
1,41,13790,0.9,1052274459,SP500_50,871104204,4,1473922800,
,,,,,,,,,
1,41,13791,0.9,1047763540,SP500_50,868605135,4,1474009200,
,,,,,,,,,
1,41,13792,0.9,1040757039,SP500_50,877173373,4,1474268400,
,,,,,,,,,
1,41,13793,0.9,1038672280,SP500_50,858608857,4,1474354800,
,,,,,,,,,
1,41,13794,0.9,1051928234,SP500_50,864142511,4,1474441200,
,,,,,,,,,
1,41,13795,0.9,1063715047,SP500_50,846113510,4,1474527600,
,,,,,,,,,
1,41,13796,0.9,1067588198,SP500_50,848791084,4,1474614000,
,,,,,,,,,
1,41,13797,0.9,1061801691,SP500_50,839508826,4,1474873200,
,,,,,,,,,
1,41,13798,0.9,1068857964,SP500_50,840044341,4,1474959600,
,,,,,,,,,
1,41,13799,0.9,1051711602,SP500_50,850754639,4,1475046000,
,,,,,,,,,
1,41,13800,0.9,1049442919,SP500_50,828798529,4,1475132400,
,,,,,,,,,
1,41,13801,0.9,1046303426,SP500_50,827906004,4,1475218800,
,,,,,,,,,
1,41,13802,0.9,1047268311,SP500_50,821301320,4,1475478000,
,,,,,,,,,
1,41,13803,0.9,1029920185,SP500_50,814339627,4,1475564400,
,,,,,,,,,
1,41,13804,0.9,1017958447,SP500_50,814339627,4,1475650800,
,,,,,,,,,
1,41,13805,0.9,1017104292,SP500_50,815946172,4,1475737200,
,,,,,,,,,
1,41,13806,0.9,1013071764,SP500_50,817909726,4,1475823600,
,,,,,,,,,
1,32,13807,0.9,1017227936,SP500_50,816920897,4,1476082800,
,,,,,,,,,
1,8,13808,0.9,1015069399,SP500_50,811453030,4,1476169200,
,,,,,,,,,
1,8,13809,0.9,1020815601,SP500_50,808770837,4,1476255600,
,,,,,,,,,
1,8,13810,0.9,1020813528,SP500_50,806267456,4,1476342000,
,,,,,,,,,
1,8,13811,0.9,1019482369,SP500_50,825221625,4,1476428400,
,,,,,,,,,
1,8,13812,0.9,1021264828,SP500_50,824148748,4,1476687600,
,,,,,,,,,
1,8,13813,0.9,1023179650,SP500_50,841672414,4,1476774000,
,,,,,,,,,
1,8,13814,0.9,1025249549,SP500_50,851685937,4,1476860400,
,,,,,,,,,
1,8,13815,0.9,1004895876,SP500_50,849718995,4,1476946800,
,,,,,,,,,
1,8,13816,0.9,981924725,SP500_50,842924104,4,1477033200,
,,,,,,,,,
1,8,13817,0.9,974337440,SP500_50,847036802,4,1477292400,
,,,,,,,,,
1,8,13818,0.9,968921675,SP500_50,838632594,4,1477378800,
,,,,,,,,,
1,0,13819,0.9,963340678,SP500_50,838990228,4,1477465200,
,,,,,,,,,
1,8,13820,0.9,979802844,SP500_50,927502616,4,1477551600,
,,,,,,,,,
1,8,13821,0.9,977325258,SP500_50,966483832,4,1477638000,
,,,,,,,,,
1,0,13822,0.9,977042118,SP500_50,1004034553,4,1477897200,
,,,,,,,,,
1,8,13823,0.9,966631572,SP500_50,970238903,4,1477983600,
,,,,,,,,,
1,8,13824,0.9,954391963,SP500_50,948602540,4,1478070000,
,,,,,,,,,
1,1006407166,13714,0.9,1023103851,SP500_50,0,5,1464332400,
,,,,,,,,,
1,42,13715,0.9,1028232946,SP500_50,1013356930,5,1464678000,
,,,,,,,,,
1,42,13716,0.9,1017794139,SP500_50,1001147811,5,1464764400,
,,,,,,,,,
1,42,13717,0.9,1022901605,SP500_50,1009600278,5,1464850800,
,,,,,,,,,
1,3,13718,0.9,1028870672,SP500_50,992883215,5,1464937200,
,,,,,,,,,
1,42,13719,0.9,1028472548,SP500_50,993446674,5,1465196400,
,,,,,,,,,
1,3,13720,0.9,1043828252,SP500_50,1001711348,5,1465282800,
,,,,,,,,,
1,3,13721,0.9,1042459279,SP500_50,1001711348,5,1465369200,
,,,,,,,,,
1,43,13722,0.9,1048779572,SP500_50,997015493,5,1465455600,
,,,,,,,,,
1,43,13723,0.9,1057487369,SP500_50,981801052,5,1465542000,
,,,,,,,,,
1,960877858,13724,0.9,1053745823,SP500_50,0,5,1465801200,
,,,,,,,,,
1,4659537,13725,0.9,1059374783,SP500_50,957508974,5,1465887600,
,,,,,,,,,
1,0,13726,0.9,1057552786,SP500_50,959922594,5,1465974000,
,,,,,,,,,
1,4737685,13727,0.9,1066041721,SP500_50,959006251,5,1466060400,
,,,,,,,,,
1,2,13728,0.9,1072314693,SP500_50,963323707,5,1466146800,
,,,,,,,,,
1,7,13729,0.9,1073303515,SP500_50,969529405,5,1466406000,
,,,,,,,,,
1,2,13730,0.9,1080833370,SP500_50,973489622,5,1466492400,
,,,,,,,,,
1,78311,13731,0.9,1082724513,SP500_50,971738889,5,1466578800,
,,,,,,,,,
1,0,13732,0.9,1097062918,SP500_50,986432340,5,1466665200,
,,,,,,,,,
1,15,13733,0.9,1086670722,SP500_50,914598800,5,1466751600,
,,,,,,,,,
1,431608149,13734,0.9,1092758183,SP500_50,490428895,5,1467010800,
,,,,,,,,,
1,431608149,13735,0.9,1096233117,SP500_50,493372851,5,1467097200,
,,,,,,,,,
1,431608149,13736,0.9,1107117898,SP500_50,497195620,5,1467183600,
,,,,,,,,,
1,867159115,13737,0.9,1124109797,SP500_50,71644009,5,1467270000,
,,,,,,,,,
1,33805760,13738,0.9,1131632322,SP500_50,904291793,5,1467356400,
,,,,,,,,,
1,24734002,13739,0.9,1131180880,SP500_50,906584031,5,1467702000,
,,,,,,,,,
1,43095034,13740,0.9,1132717689,SP500_50,895569959,5,1467788400,
,,,,,,,,,
1,43095034,13741,0.9,1114686883,SP500_50,882813257,5,1467874800,
,,,,,,,,,
1,43095034,13742,0.9,1125457044,SP500_50,892548480,5,1467961200,
,,,,,,,,,
1,43095034,13743,0.9,1124548071,SP500_50,893280309,5,1468220400,
,,,,,,,,,
1,43095034,13744,0.9,1121078245,SP500_50,888542939,5,1468306800,
,,,,,,,,,
1,32134153,13745,0.9,1129532444,SP500_50,909942154,5,1468393200,
,,,,,,,,,
1,32134153,13746,0.9,1131308728,SP500_50,908053618,5,1468479600,
,,,,,,,,,
1,32134153,13747,0.9,1133133774,SP500_50,908336645,5,1468566000,
,,,,,,,,,
1,32134153,13748,0.9,1133051072,SP500_50,909817922,5,1468825200,
,,,,,,,,,
1,32134153,13749,0.9,1128948826,SP500_50,905751394,5,1468911600,
,,,,,,,,,
1,32134153,13750,0.9,1128030284,SP500_50,905554617,5,1468998000,
,,,,,,,,,
1,32134153,13751,0.9,1123086831,SP500_50,900893949,5,1469084400,
,,,,,,,,,
1,851777811,13752,0.9,1137983106,SP500_50,90370731,5,1469170800,
,,,,,,,,,
1,42360293,13753,0.9,1133127496,SP500_50,898920066,5,1469430000,
,,,,,,,,,
1,42360293,13754,0.9,1116270039,SP500_50,883406325,5,1469516400,
,,,,,,,,,
1,42360293,13755,0.9,1123427172,SP500_50,886020304,5,1469602800,
,,,,,,,,,
1,42360293,13756,0.9,1115981632,SP500_50,876904768,5,1469689200,
,,,,,,,,,
1,915614956,13757,0.9,1130772391,SP500_50,11264146,5,1469775600,
,,,,,,,,,
1,14233539,13758,0.9,1119917632,SP500_50,913213337,5,1470034800,
,,,,,,,,,
1,24708004,13759,0.9,1113798491,SP500_50,893931984,5,1470121200,
,,,,,,,,,
1,184206,13760,0.9,1112867834,SP500_50,916800352,5,1470207600,
,,,,,,,,,
1,9,13761,0.9,1112073096,SP500_50,917335673,5,1470294000,
,,,,,,,,,
1,9,13762,0.9,1110305868,SP500_50,912680357,5,1470380400,
,,,,,,,,,
1,9,13763,0.9,1108228471,SP500_50,912253826,5,1470639600,
,,,,,,,,,
1,9,13764,0.9,1110725806,SP500_50,913452745,5,1470726000,
,,,,,,,,,
1,9,13765,0.9,1113705347,SP500_50,915986037,5,1470812400,
,,,,,,,,,
1,9,13766,0.9,1116514174,SP500_50,916758589,5,1470898800,
,,,,,,,,,
1,9,13767,0.9,1112389253,SP500_50,913076580,5,1470985200,
,,,,,,,,,
1,0,13768,0.9,1108798491,SP500_50,912339196,5,1471244400,
,,,,,,,,,
1,9,13769,0.9,1086207017,SP500_50,897821718,5,1471330800,
,,,,,,,,,
1,24243824,13770,0.9,1087807737,SP500_50,880191918,5,1471417200,
,,,,,,,,,
1,24243824,13771,0.9,1079211117,SP500_50,875225629,5,1471503600,
,,,,,,,,,
1,22,13772,0.9,1070016638,SP500_50,892647186,5,1471590000,
,,,,,,,,,
1,22,13773,0.9,1069735290,SP500_50,894418110,5,1471849200,
,,,,,,,,,
1,22,13774,0.9,1070252627,SP500_50,895988507,5,1471935600,
,,,,,,,,,
1,22,13775,0.9,1069933336,SP500_50,894538959,5,1472022000,
,,,,,,,,,
1,22,13776,0.9,1074275200,SP500_50,898065410,5,1472108400,
,,,,,,,,,
1,22,13777,0.9,1062746998,SP500_50,886728144,5,1472194800,
,,,,,,,,,
1,22,13778,0.9,1070979221,SP500_50,894022244,5,1472454000,
,,,,,,,,,
1,22,13779,0.9,1067576646,SP500_50,890420637,5,1472540400,
,,,,,,,,,
1,22,13780,0.9,1067294465,SP500_50,891208014,5,1472626800,
,,,,,,,,,
1,22,13781,0.9,1070141929,SP500_50,895065717,5,1472713200,
,,,,,,,,,
1,531424,13782,0.9,1073388073,SP500_50,913163417,5,1472799600,
,,,,,,,,,
1,531424,13783,0.9,1083084212,SP500_50,913709895,5,1473145200,
,,,,,,,,,
1,531370,13784,0.9,1085711711,SP500_50,912981312,5,1473231600,
,,,,,,,,,
1,531423,13785,0.9,1083706376,SP500_50,911523986,5,1473318000,
,,,,,,,,,
1,531423,13786,0.9,1046660020,SP500_50,880739103,5,1473404400,
,,,,,,,,,
1,45,13787,0.9,1067600623,SP500_50,904774310,5,1473663600,
,,,,,,,,,
1,525147,13788,0.9,1046539072,SP500_50,882742853,5,1473750000,
,,,,,,,,,
1,1,13789,0.9,1045349560,SP500_50,877621068,5,1473836400,
,,,,,,,,,
1,1,13790,0.9,1056681441,SP500_50,889466405,5,1473922800,
,,,,,,,,,
1,1,13791,0.9,1052151630,SP500_50,886915158,5,1474009200,
,,,,,,,,,
1,1,13792,0.9,1045115785,SP500_50,895651858,5,1474268400,
,,,,,,,,,
1,1,13793,0.9,1043022295,SP500_50,876708029,5,1474354800,
,,,,,,,,,
1,1,13794,0.9,1056333766,SP500_50,882361079,5,1474441200,
,,,,,,,,,
1,1,13795,0.9,1068169942,SP500_50,863967909,5,1474527600,
,,,,,,,,,
1,533333,13796,0.9,1072059314,SP500_50,866166377,5,1474614000,
,,,,,,,,,
1,33,13797,0.9,1066248573,SP500_50,857225775,5,1474873200,
,,,,,,,,,
1,33,13798,0.9,1073334398,SP500_50,857775718,5,1474959600,
,,,,,,,,,
1,33,13799,0.9,1056116226,SP500_50,868700879,5,1475046000,
,,,,,,,,,
1,33,13800,0.9,1053838041,SP500_50,846295925,5,1475132400,
,,,,,,,,,
1,33,13801,0.9,1050685400,SP500_50,845383702,5,1475218800,
,,,,,,,,,
1,526245,13802,0.9,1051654327,SP500_50,838113881,5,1475478000,
,,,,,,,,,
1,3870,13803,0.9,1034233546,SP500_50,831541807,5,1475564400,
,,,,,,,,,
1,49,13804,0.9,1022221711,SP500_50,831535350,5,1475650800,
,,,,,,,,,
1,526127,13805,0.9,1021363980,SP500_50,832649108,5,1475737200,
,,,,,,,,,
1,3265,13806,0.9,1017314562,SP500_50,835175720,5,1475823600,
,,,,,,,,,
1,32,13807,0.9,1021488141,SP500_50,834172706,5,1476082800,
,,,,,,,,,
1,32,13808,0.9,1019320563,SP500_50,829352820,5,1476169200,
,,,,,,,,,
1,32,13809,0.9,1025090831,SP500_50,836000939,5,1476255600,
,,,,,,,,,
1,32,13810,0.9,1025088750,SP500_50,835834736,5,1476342000,
,,,,,,,,,
1,32,13811,0.9,1023752016,SP500_50,835668533,5,1476428400,
,,,,,,,,,
1,32,13812,0.9,1025541940,SP500_50,838161577,5,1476687600,
,,,,,,,,,
1,32,13813,0.9,1027464781,SP500_50,835502330,5,1476774000,
,,,,,,,,,
1,32,13814,0.9,1029543349,SP500_50,837330562,5,1476860400,
,,,,,,,,,
1,32,13815,0.9,1009104434,SP500_50,816721394,5,1476946800,
,,,,,,,,,
1,32,13816,0.9,986037078,SP500_50,801098315,5,1477033200,
,,,,,,,,,
1,13,13817,0.9,978418017,SP500_50,800554042,5,1477292400,
,,,,,,,,,
1,13,13818,0.9,972979571,SP500_50,792611031,5,1477378800,
,,,,,,,,,
